#####################################################################
# Alchemist log file - simulation started at: 2024-11-05T15:56+0000 #
#####################################################################
#
# seed = 0.0, walking_speed = 1.4
#
# The columns have the following meaning: 
# time best-value[min] best-value[max] best-value[mean] local-value[min] local-value[max] local-value[mean] path-length[min] path-length[max] path-length[mean] neighbors-size[min] neighbors-size[max] neighbors-size[mean] 
206.0001133733187 0.000843 0.000843 0.000843 0.000843 0.988 0.497 2.00 16.0 11.1 2.00 15.0 8.45
207.00011337331864 0.000843 0.000843 0.000843 0.000843 0.988 0.497 2.00 17.0 12.1 2.00 15.0 8.41
208.00011337331858 0.000843 0.438 0.00303 0.000843 0.988 0.497 2.00 18.0 12.9 2.00 15.0 8.30
209.00011337331853 0.000843 0.819 0.00493 0.000843 0.988 0.497 2.00 19.0 13.8 2.00 17.0 8.42
210.00011337331847 0.000843 0.870 0.0126 0.000843 0.988 0.497 2.00 20.0 14.5 2.00 18.0 8.58
211.0001133733184 0.000843 0.438 0.00698 0.000843 0.988 0.497 2.00 21.0 15.5 1.00 18.0 8.70
212.00011337331836 0.000843 0.709 0.0109 0.000843 0.988 0.497 2.00 22.0 16.5 2.00 17.0 8.65
213.0001133733183 0.000843 0.586 0.00953 0.000843 0.988 0.497 2.00 23.0 17.3 2.00 19.0 8.80
214.00011337331824 0.000843 0.922 0.00657 0.000843 0.988 0.497 2.00 25.0 18.6 2.00 17.0 8.65
215.0001133733182 0.000843 0.726 0.00872 0.000843 0.988 0.497 2.00 27.0 19.6 2.00 18.0 8.47
216.00011337331813 0.000843 0.793 0.0158 0.000843 0.988 0.497 2.00 27.0 20.2 2.00 17.0 8.67
217.00011337331807 0.000843 0.528 0.00786 0.000843 0.988 0.497 2.00 28.0 21.3 2.00 16.0 8.63
218.00011337331802 0.000843 0.793 0.0140 0.000843 0.988 0.497 2.00 29.0 21.8 2.00 16.0 8.74
219.00011337331796 0.000843 0.321 0.00699 0.000843 0.988 0.497 2.00 31.0 23.2 2.00 15.0 8.67
